# T_prime evolution (M=16, H=8, T=12, rounds=150)
type,round,T_prime,T_target,maxL,WNS_Tprime,WNS_T,picked,HPWL_eq,HPWL_w,solve_ms,old_T_prime,new_T_prime,sigma_maxL,shrink_val
round,107,16,12,20,,,0,1040,66560000,426.088,,,,
round,108,16,12,20,,,0,1040,66560000,417.093,,,,
round,109,16,12,20,,,0,1040,66560000,445.284,,,,
round,110,16,12,20,,,0,1040,66560000,414.139,,,,
round,111,16,12,20,,,0,1040,66560000,423.369,,,,
round,112,16,12,20,,,0,1040,66560000,418.979,,,,
round,113,16,12,20,,,0,1040,66560000,484.079,,,,
round,114,16,12,20,,,0,1040,66560000,423.876,,,,
round,115,16,12,20,,,0,1040,66560000,444.487,,,,
round,116,16,12,20,,,0,1040,66560000,429.618,,,,
round,117,16,12,20,,,0,1040,66560000,417.298,,,,
round,118,16,12,20,,,0,1040,66560000,423.723,,,,
round,119,16,12,20,,,0,1040,66560000,427.401,,,,
round,120,16,12,20,,,0,1040,66560000,429.183,,,,
round,121,16,12,20,,,0,1040,66560000,423.672,,,,
round,122,16,12,20,,,0,1040,66560000,421.74,,,,
round,123,16,12,20,,,0,1040,66560000,453.592,,,,
round,124,16,12,20,,,0,1040,66560000,439.838,,,,
round,125,16,12,20,,,0,1040,66560000,412.156,,,,
round,126,16,12,20,,,0,1040,66560000,418.3,,,,
round,127,16,12,20,,,0,1040,66560000,423.773,,,,
round,128,16,12,20,,,0,1040,66560000,420.35,,,,
round,129,16,12,20,,,0,1040,66560000,415.839,,,,
round,130,16,12,20,,,0,1040,66560000,419.183,,,,
round,131,16,12,20,,,0,1040,66560000,427.169,,,,
round,132,16,12,20,,,0,1040,66560000,421.852,,,,
round,133,16,12,20,,,0,1040,66560000,433.656,,,,
round,134,16,12,20,,,0,1040,66560000,421.224,,,,
round,135,16,12,20,,,0,1040,66560000,438.139,,,,
round,136,16,12,20,,,0,1040,66560000,416.482,,,,
round,137,16,12,20,,,0,1040,66560000,420.322,,,,
round,138,16,12,20,,,0,1040,66560000,424.578,,,,
